Year,Ag District,County,Commodity,Value,Precipitation
1988,SOUTHWEST,CATTARAUGUS,CORN,79,
1988,SOUTHWEST,CHAUTAUQUA,CORN,86,
1988,SOUTHWEST,STEUBEN,CORN,77,
1988,WESTERN,ERIE,CORN,87,
1988,WESTERN,GENESEE,CORN,84,
1988,WESTERN,LIVINGSTON,CORN,87,
1988,WESTERN,MONROE,CORN,73,
1988,WESTERN,NIAGARA,CORN,76,
1988,WESTERN,ONTARIO,CORN,86,
1988,WESTERN,ORLEANS,CORN,90,
1988,WESTERN,SENECA,CORN,74,
1988,WESTERN,WAYNE,CORN,81,
1988,WESTERN,WYOMING,CORN,90,
1988,WESTERN,YATES,CORN,84,
1987,CENTRAL,CAYUGA,CORN,112,
1987,CENTRAL,CHENANGO,CORN,109,
1987,CENTRAL,CORTLAND,CORN,107,
1987,CENTRAL,HERKIMER,CORN,99,
1987,CENTRAL,MADISON,CORN,100,
1987,CENTRAL,ONEIDA,CORN,109,
1987,CENTRAL,ONONDAGA,CORN,105,
1987,CENTRAL,OSWEGO,CORN,102,
1987,CENTRAL,OTSEGO,CORN,115,
1987,EASTERN,ALBANY,CORN,84,
1987,EASTERN,FULTON,CORN,100,
1987,EASTERN,MONTGOMERY,CORN,103,
1987,EASTERN,RENSSELAER,CORN,106,
1987,EASTERN,SARATOGA,CORN,109,
1987,EASTERN,SCHENECTADY,CORN,86,
1987,EASTERN,SCHOHARIE,CORN,118,
1987,EASTERN,WASHINGTON,CORN,110,
1987,LONG ISLAND,SUFFOLK,CORN,100,
1987,NORTHEAST,CLINTON,CORN,119,
1987,NORTHEAST,ESSEX,CORN,105,
1987,NORTHEAST,FRANKLIN,CORN,109,
1987,NORTHERN,JEFFERSON,CORN,104,
1987,NORTHERN,LEWIS,CORN,115,
1987,NORTHERN,ST LAWRENCE,CORN,110,
1987,SOUTHEAST,COLUMBIA,CORN,109,
1987,SOUTHEAST,DELAWARE,CORN,120,
1987,SOUTHEAST,DUTCHESS,CORN,96,
1987,SOUTHEAST,GREENE,CORN,91,
1987,SOUTHEAST,ORANGE,CORN,101,
1987,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,95,
1987,SOUTHEAST,SULLIVAN,CORN,99,
1987,SOUTHEAST,ULSTER,CORN,110,
1987,SOUTHERN,BROOME,CORN,120,
1987,SOUTHERN,CHEMUNG,CORN,100,
1987,SOUTHERN,SCHUYLER,CORN,98,
1987,SOUTHERN,TIOGA,CORN,100,
1987,SOUTHERN,TOMPKINS,CORN,107,
1987,SOUTHWEST,ALLEGANY,CORN,102,
1987,SOUTHWEST,CATTARAUGUS,CORN,117,
1987,SOUTHWEST,CHAUTAUQUA,CORN,108,
1987,SOUTHWEST,STEUBEN,CORN,98,
1987,WESTERN,ERIE,CORN,108,
1987,WESTERN,GENESEE,CORN,114,
1987,WESTERN,LIVINGSTON,CORN,117,
1987,WESTERN,MONROE,CORN,109,
1987,WESTERN,NIAGARA,CORN,111,
1987,WESTERN,ONTARIO,CORN,112,
1987,WESTERN,ORLEANS,CORN,115,
1987,WESTERN,SENECA,CORN,106,
1987,WESTERN,WAYNE,CORN,109,
1987,WESTERN,WYOMING,CORN,110,
1987,WESTERN,YATES,CORN,116,
1986,CENTRAL,CAYUGA,CORN,104,
1986,CENTRAL,CHENANGO,CORN,94,
1986,CENTRAL,CORTLAND,CORN,103,
1986,CENTRAL,HERKIMER,CORN,83,
1986,CENTRAL,MADISON,CORN,95,
1986,CENTRAL,ONEIDA,CORN,102,
1986,CENTRAL,ONONDAGA,CORN,96,
1986,CENTRAL,OSWEGO,CORN,97,
1986,CENTRAL,OTSEGO,CORN,88,
1986,EASTERN,ALBANY,CORN,106,
1986,EASTERN,FULTON,CORN,88,
1986,EASTERN,MONTGOMERY,CORN,95,
1986,EASTERN,RENSSELAER,CORN,113,
1986,EASTERN,SARATOGA,CORN,108,
1986,EASTERN,SCHENECTADY,CORN,85,
1986,EASTERN,SCHOHARIE,CORN,92,
1986,EASTERN,WASHINGTON,CORN,101,
1986,LONG ISLAND,SUFFOLK,CORN,100,
1986,NORTHEAST,CLINTON,CORN,110,
1986,NORTHEAST,ESSEX,CORN,84,
1986,NORTHEAST,FRANKLIN,CORN,87,
1986,NORTHERN,JEFFERSON,CORN,96,
1986,NORTHERN,LEWIS,CORN,83,
1986,NORTHERN,ST LAWRENCE,CORN,82,
1986,SOUTHEAST,COLUMBIA,CORN,107,
1986,SOUTHEAST,DELAWARE,CORN,95,
1986,SOUTHEAST,DUTCHESS,CORN,99,
1986,SOUTHEAST,GREENE,CORN,97,
1986,SOUTHEAST,ORANGE,CORN,102,
1986,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,96,
1986,SOUTHEAST,SULLIVAN,CORN,97,
1986,SOUTHEAST,ULSTER,CORN,105,
1986,SOUTHERN,BROOME,CORN,115,
1986,SOUTHERN,CHEMUNG,CORN,95,
1986,SOUTHERN,SCHUYLER,CORN,92,
1986,SOUTHERN,TIOGA,CORN,115,
1986,SOUTHERN,TOMPKINS,CORN,104,
1986,SOUTHWEST,ALLEGANY,CORN,101,
1986,SOUTHWEST,CATTARAUGUS,CORN,101,
1986,SOUTHWEST,CHAUTAUQUA,CORN,93,
1986,SOUTHWEST,STEUBEN,CORN,95,
1986,WESTERN,ERIE,CORN,96,
1986,WESTERN,GENESEE,CORN,106,
1986,WESTERN,LIVINGSTON,CORN,105,
1986,WESTERN,MONROE,CORN,95,
1986,WESTERN,NIAGARA,CORN,88,
1986,WESTERN,ONTARIO,CORN,102,
1986,WESTERN,ORLEANS,CORN,100,
1986,WESTERN,SENECA,CORN,102,
1986,WESTERN,WAYNE,CORN,89,
1986,WESTERN,WYOMING,CORN,98,
1986,WESTERN,YATES,CORN,99,
1985,CENTRAL,CAYUGA,CORN,92,
1985,CENTRAL,CHENANGO,CORN,85,
1985,CENTRAL,CORTLAND,CORN,95,
1985,CENTRAL,HERKIMER,CORN,84,
1985,CENTRAL,MADISON,CORN,85,
1985,CENTRAL,ONEIDA,CORN,92,
1985,CENTRAL,ONONDAGA,CORN,96,
1985,CENTRAL,OSWEGO,CORN,89,
1985,CENTRAL,OTSEGO,CORN,96,
1985,EASTERN,ALBANY,CORN,108,
1985,EASTERN,FULTON,CORN,103,
1985,EASTERN,MONTGOMERY,CORN,108,
1985,EASTERN,RENSSELAER,CORN,97,
1985,EASTERN,SARATOGA,CORN,107,
1985,EASTERN,SCHENECTADY,CORN,90,
1985,EASTERN,SCHOHARIE,CORN,105,
1985,EASTERN,WASHINGTON,CORN,111,
1985,LONG ISLAND,SUFFOLK,CORN,90,
1985,NORTHEAST,CLINTON,CORN,105,
1985,NORTHEAST,ESSEX,CORN,94,
1985,NORTHEAST,FRANKLIN,CORN,103,
1985,NORTHERN,JEFFERSON,CORN,105,
1985,NORTHERN,LEWIS,CORN,96,
1985,NORTHERN,ST LAWRENCE,CORN,94,
1985,SOUTHEAST,COLUMBIA,CORN,107,
1985,SOUTHEAST,DELAWARE,CORN,89,
1985,SOUTHEAST,DUTCHESS,CORN,107,
1985,SOUTHEAST,GREENE,CORN,100,
1985,SOUTHEAST,ORANGE,CORN,102,
1985,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,100,
1985,SOUTHEAST,SULLIVAN,CORN,100,
1985,SOUTHEAST,ULSTER,CORN,111,
1985,SOUTHERN,BROOME,CORN,110,
1985,SOUTHERN,CHEMUNG,CORN,95,
1985,SOUTHERN,SCHUYLER,CORN,83,
1985,SOUTHERN,TIOGA,CORN,106,
1985,SOUTHERN,TOMPKINS,CORN,98,
1985,SOUTHWEST,ALLEGANY,CORN,95,
1985,SOUTHWEST,CATTARAUGUS,CORN,109,
1985,SOUTHWEST,CHAUTAUQUA,CORN,95,
1985,SOUTHWEST,STEUBEN,CORN,84,
1985,WESTERN,ERIE,CORN,104,
1985,WESTERN,GENESEE,CORN,89,
1985,WESTERN,LIVINGSTON,CORN,95,
1985,WESTERN,MONROE,CORN,93,
1985,WESTERN,NIAGARA,CORN,95,
1985,WESTERN,ONTARIO,CORN,99,
1985,WESTERN,ORLEANS,CORN,95,
1985,WESTERN,SENECA,CORN,91,
1985,WESTERN,WAYNE,CORN,86,
1985,WESTERN,WYOMING,CORN,93,
1985,WESTERN,YATES,CORN,85,
1984,CENTRAL,CAYUGA,CORN,93.6,
1984,CENTRAL,CHENANGO,CORN,92.5,
1984,CENTRAL,CORTLAND,CORN,91,
1984,CENTRAL,HERKIMER,CORN,93.5,
1984,CENTRAL,MADISON,CORN,97.5,
1984,CENTRAL,ONEIDA,CORN,94,
1984,CENTRAL,ONONDAGA,CORN,103,
1984,CENTRAL,OSWEGO,CORN,88,
1984,CENTRAL,OTSEGO,CORN,90.5,
1984,EASTERN,ALBANY,CORN,89,
1984,EASTERN,FULTON,CORN,93,
1984,EASTERN,MONTGOMERY,CORN,89,
1984,EASTERN,RENSSELAER,CORN,96,
1984,EASTERN,SARATOGA,CORN,101,
1984,EASTERN,SCHENECTADY,CORN,70,
1984,EASTERN,SCHOHARIE,CORN,86,
1984,EASTERN,WASHINGTON,CORN,104,
1984,LONG ISLAND,SUFFOLK,CORN,102,
1984,NORTHEAST,CLINTON,CORN,85,
1984,NORTHEAST,ESSEX,CORN,80,
1984,NORTHEAST,FRANKLIN,CORN,66,
1984,NORTHERN,JEFFERSON,CORN,78,
1984,NORTHERN,LEWIS,CORN,81,
1984,NORTHERN,ST LAWRENCE,CORN,89,
1984,SOUTHEAST,COLUMBIA,CORN,101,
1984,SOUTHEAST,DELAWARE,CORN,92,
1984,SOUTHEAST,DUTCHESS,CORN,92,
1984,SOUTHEAST,GREENE,CORN,99,
1984,SOUTHEAST,ORANGE,CORN,95,
1984,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,90,
1984,SOUTHEAST,SULLIVAN,CORN,89,
1984,SOUTHEAST,ULSTER,CORN,98,
1984,SOUTHERN,BROOME,CORN,91,
1984,SOUTHERN,CHEMUNG,CORN,79,
1984,SOUTHERN,SCHUYLER,CORN,79,
1984,SOUTHERN,TIOGA,CORN,101,
1984,SOUTHERN,TOMPKINS,CORN,88,
1984,SOUTHWEST,ALLEGANY,CORN,75,
1984,SOUTHWEST,CATTARAUGUS,CORN,86,
1984,SOUTHWEST,CHAUTAUQUA,CORN,89,
1984,SOUTHWEST,STEUBEN,CORN,88,
1984,WESTERN,ERIE,CORN,86,
1984,WESTERN,GENESEE,CORN,96,
1984,WESTERN,LIVINGSTON,CORN,86.5,
1984,WESTERN,MONROE,CORN,93,
1984,WESTERN,NIAGARA,CORN,90,
1984,WESTERN,ONTARIO,CORN,96,
1984,WESTERN,ORLEANS,CORN,80.5,
1984,WESTERN,SENECA,CORN,85,
1984,WESTERN,WAYNE,CORN,84,
1984,WESTERN,WYOMING,CORN,86,
1984,WESTERN,YATES,CORN,98,
1983,CENTRAL,CAYUGA,CORN,84.7,
1983,CENTRAL,CHENANGO,CORN,86,
1983,CENTRAL,CORTLAND,CORN,102,
1983,CENTRAL,HERKIMER,CORN,88,
1983,CENTRAL,MADISON,CORN,94,
1983,CENTRAL,ONEIDA,CORN,100,
1983,CENTRAL,ONONDAGA,CORN,88,
1983,CENTRAL,OSWEGO,CORN,88,
1983,CENTRAL,OTSEGO,CORN,93,
1983,EASTERN,ALBANY,CORN,83,
1983,EASTERN,FULTON,CORN,88,
1983,EASTERN,MONTGOMERY,CORN,101,
1983,EASTERN,RENSSELAER,CORN,96,
1983,EASTERN,SARATOGA,CORN,86,
1983,EASTERN,SCHENECTADY,CORN,93,
1983,EASTERN,SCHOHARIE,CORN,104,
1983,EASTERN,WASHINGTON,CORN,102,
1983,LONG ISLAND,SUFFOLK,CORN,99,
1983,NORTHEAST,CLINTON,CORN,93.8,
1983,NORTHEAST,ESSEX,CORN,94,
1983,NORTHEAST,FRANKLIN,CORN,88,
1983,NORTHERN,JEFFERSON,CORN,88.4,
1983,NORTHERN,LEWIS,CORN,90,
1983,NORTHERN,ST LAWRENCE,CORN,93,
1983,SOUTHEAST,COLUMBIA,CORN,85.2,
1983,SOUTHEAST,DELAWARE,CORN,92,
1983,SOUTHEAST,DUTCHESS,CORN,76,
1983,SOUTHEAST,GREENE,CORN,94,
1983,SOUTHEAST,ORANGE,CORN,71,
1983,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,89,
1983,SOUTHEAST,SULLIVAN,CORN,96,
1983,SOUTHEAST,ULSTER,CORN,91,
1983,SOUTHERN,BROOME,CORN,89,
1983,SOUTHERN,CHEMUNG,CORN,82,
1983,SOUTHERN,SCHUYLER,CORN,72,
1983,SOUTHERN,TIOGA,CORN,82,
1983,SOUTHERN,TOMPKINS,CORN,91.2,
1983,SOUTHWEST,ALLEGANY,CORN,90,
1983,SOUTHWEST,CATTARAUGUS,CORN,98,
1983,SOUTHWEST,CHAUTAUQUA,CORN,99,
1983,SOUTHWEST,STEUBEN,CORN,78.2,
1983,WESTERN,ERIE,CORN,95,
1983,WESTERN,GENESEE,CORN,91,
1983,WESTERN,LIVINGSTON,CORN,97,
1983,WESTERN,MONROE,CORN,97,
1983,WESTERN,NIAGARA,CORN,94,
1983,WESTERN,ONTARIO,CORN,87.7,
1983,WESTERN,ORLEANS,CORN,94,
1983,WESTERN,SENECA,CORN,73,
1983,WESTERN,WAYNE,CORN,87,
1983,WESTERN,WYOMING,CORN,101,
1983,WESTERN,YATES,CORN,73,
1982,CENTRAL,CAYUGA,CORN,91.6,
1982,CENTRAL,CHENANGO,CORN,90,
1982,CENTRAL,CORTLAND,CORN,96.7,
1982,CENTRAL,HERKIMER,CORN,86,
1982,CENTRAL,MADISON,CORN,90,
1982,CENTRAL,ONEIDA,CORN,94.3,
1982,CENTRAL,ONONDAGA,CORN,94.8,
1982,CENTRAL,OSWEGO,CORN,87.5,
1982,CENTRAL,OTSEGO,CORN,85.5,
1982,EASTERN,ALBANY,CORN,81,
1982,EASTERN,FULTON,CORN,75,
1982,EASTERN,MONTGOMERY,CORN,96.5,
1982,EASTERN,RENSSELAER,CORN,102.5,
1982,EASTERN,SARATOGA,CORN,89,
1982,EASTERN,SCHENECTADY,CORN,75,
1982,EASTERN,SCHOHARIE,CORN,100.5,
1982,EASTERN,WASHINGTON,CORN,101.6,
1982,LONG ISLAND,SUFFOLK,CORN,100,
1982,NORTHEAST,CLINTON,CORN,106,
1982,NORTHEAST,ESSEX,CORN,85,
1982,NORTHEAST,FRANKLIN,CORN,99,
1982,NORTHERN,JEFFERSON,CORN,101.5,
1982,NORTHERN,LEWIS,CORN,97.5,
1982,NORTHERN,ST LAWRENCE,CORN,95,
1982,SOUTHEAST,COLUMBIA,CORN,96.5,
1982,SOUTHEAST,DELAWARE,CORN,89,
1982,SOUTHEAST,DUTCHESS,CORN,95,
1982,SOUTHEAST,GREENE,CORN,95,
1982,SOUTHEAST,ORANGE,CORN,101.5,
1982,SOUTHEAST,SULLIVAN,CORN,102,
1982,SOUTHEAST,ULSTER,CORN,102,
1982,SOUTHERN,BROOME,CORN,105,
1982,SOUTHERN,CHEMUNG,CORN,90.5,
1982,SOUTHERN,SCHUYLER,CORN,74,
1982,SOUTHERN,TIOGA,CORN,95,
1982,SOUTHERN,TOMPKINS,CORN,90.3,
1982,SOUTHWEST,ALLEGANY,CORN,91,
1982,SOUTHWEST,CATTARAUGUS,CORN,79.5,
1982,SOUTHWEST,CHAUTAUQUA,CORN,86.7,
1982,SOUTHWEST,STEUBEN,CORN,81.4,
1982,WESTERN,ERIE,CORN,85.5,
1982,WESTERN,GENESEE,CORN,91.5,
1982,WESTERN,LIVINGSTON,CORN,99.3,
1982,WESTERN,MONROE,CORN,92.6,
1982,WESTERN,NIAGARA,CORN,86.5,
1982,WESTERN,ONTARIO,CORN,97,
1982,WESTERN,ORLEANS,CORN,93.3,
1982,WESTERN,SENECA,CORN,83.3,
1982,WESTERN,WAYNE,CORN,85.2,
1982,WESTERN,WYOMING,CORN,90.5,
1982,WESTERN,YATES,CORN,91.5,
1981,CENTRAL,CAYUGA,CORN,95.7,
1981,CENTRAL,CHENANGO,CORN,89,
1981,CENTRAL,CORTLAND,CORN,90,
1981,CENTRAL,HERKIMER,CORN,94,
1981,CENTRAL,MADISON,CORN,93,
1981,CENTRAL,ONEIDA,CORN,92,
1981,CENTRAL,ONONDAGA,CORN,92,
1981,CENTRAL,OSWEGO,CORN,88,
1981,CENTRAL,OTSEGO,CORN,89,
1981,EASTERN,ALBANY,CORN,90,
1981,EASTERN,FULTON,CORN,90,
1981,EASTERN,MONTGOMERY,CORN,98,
1981,EASTERN,RENSSELAER,CORN,100,
1981,EASTERN,SARATOGA,CORN,99,
1981,EASTERN,SCHENECTADY,CORN,90,
1981,EASTERN,SCHOHARIE,CORN,98,
1981,EASTERN,WASHINGTON,CORN,100,
1981,LONG ISLAND,SUFFOLK,CORN,100,
1981,NORTHEAST,CLINTON,CORN,88.1,
1981,NORTHEAST,ESSEX,CORN,85,
1981,NORTHEAST,FRANKLIN,CORN,83,
1981,NORTHERN,JEFFERSON,CORN,91.9,
1981,NORTHERN,LEWIS,CORN,91,
1981,NORTHERN,ST LAWRENCE,CORN,96,
1981,SOUTHEAST,COLUMBIA,CORN,101.3,
1981,SOUTHEAST,DELAWARE,CORN,85,
1981,SOUTHEAST,DUTCHESS,CORN,87,
1981,SOUTHEAST,GREENE,CORN,90,
1981,SOUTHEAST,ORANGE,CORN,97,
1981,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,85,
1981,SOUTHEAST,SULLIVAN,CORN,97,
1981,SOUTHEAST,ULSTER,CORN,95,
1981,SOUTHERN,BROOME,CORN,88,
1981,SOUTHERN,CHEMUNG,CORN,96,
1981,SOUTHERN,SCHUYLER,CORN,93,
1981,SOUTHERN,TIOGA,CORN,101,
1981,SOUTHERN,TOMPKINS,CORN,85.8,
1981,SOUTHWEST,ALLEGANY,CORN,94,
1981,SOUTHWEST,CATTARAUGUS,CORN,84,
1981,SOUTHWEST,CHAUTAUQUA,CORN,83,
1981,SOUTHWEST,STEUBEN,CORN,82.1,
1981,WESTERN,ERIE,CORN,87,
1981,WESTERN,GENESEE,CORN,92,
1981,WESTERN,LIVINGSTON,CORN,98,
1981,WESTERN,MONROE,CORN,95,
1981,WESTERN,NIAGARA,CORN,85,
1981,WESTERN,ONTARIO,CORN,99,
1981,WESTERN,ORLEANS,CORN,93,
1981,WESTERN,SENECA,CORN,88,
1981,WESTERN,WAYNE,CORN,96.1,
1981,WESTERN,WYOMING,CORN,95,
1981,WESTERN,YATES,CORN,94,
1980,CENTRAL,CAYUGA,CORN,92,
1980,CENTRAL,CHENANGO,CORN,97,
1980,CENTRAL,CORTLAND,CORN,92,
1980,CENTRAL,HERKIMER,CORN,93,
1980,CENTRAL,MADISON,CORN,93,
1980,CENTRAL,ONEIDA,CORN,100,
1980,CENTRAL,ONONDAGA,CORN,92,
1980,CENTRAL,OSWEGO,CORN,94,
1980,CENTRAL,OTSEGO,CORN,96,
1980,EASTERN,ALBANY,CORN,90,
1980,EASTERN,FULTON,CORN,95,
1980,EASTERN,MONTGOMERY,CORN,99.8,
1980,EASTERN,RENSSELAER,CORN,105,
1980,EASTERN,SARATOGA,CORN,100,
1980,EASTERN,SCHENECTADY,CORN,100,
1980,EASTERN,SCHOHARIE,CORN,105,
1980,EASTERN,WASHINGTON,CORN,97,
1980,LONG ISLAND,SUFFOLK,CORN,90,
1980,NORTHEAST,CLINTON,CORN,87.5,
1980,NORTHEAST,ESSEX,CORN,85,
1980,NORTHEAST,FRANKLIN,CORN,80,
1980,NORTHERN,JEFFERSON,CORN,95.5,
1980,NORTHERN,LEWIS,CORN,93,
1980,NORTHERN,ST LAWRENCE,CORN,95,
1980,SOUTHEAST,COLUMBIA,CORN,91.4,
1980,SOUTHEAST,DELAWARE,CORN,95,
1980,SOUTHEAST,DUTCHESS,CORN,93,
1980,SOUTHEAST,GREENE,CORN,90,
1980,SOUTHEAST,ORANGE,CORN,96,
1980,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,88,
1980,SOUTHEAST,SULLIVAN,CORN,88,
1980,SOUTHEAST,ULSTER,CORN,88,
1980,SOUTHERN,BROOME,CORN,98,
1980,SOUTHERN,CHEMUNG,CORN,90,
1980,SOUTHERN,SCHUYLER,CORN,85,
1980,SOUTHERN,TIOGA,CORN,90,
1980,SOUTHERN,TOMPKINS,CORN,92.1,
1980,SOUTHWEST,ALLEGANY,CORN,84,
1980,SOUTHWEST,CATTARAUGUS,CORN,93,
1980,SOUTHWEST,CHAUTAUQUA,CORN,95,
1980,SOUTHWEST,STEUBEN,CORN,81.4,
1980,WESTERN,ERIE,CORN,92,
1980,WESTERN,GENESEE,CORN,92,
1980,WESTERN,LIVINGSTON,CORN,91,
1980,WESTERN,MONROE,CORN,93,
1980,WESTERN,NIAGARA,CORN,96,
1980,WESTERN,ONTARIO,CORN,94.6,
1980,WESTERN,ORLEANS,CORN,93,
1980,WESTERN,SENECA,CORN,93,
1980,WESTERN,WAYNE,CORN,94,
1980,WESTERN,WYOMING,CORN,94,
1980,WESTERN,YATES,CORN,90,
1979,CENTRAL,CAYUGA,CORN,96,
1979,CENTRAL,CHENANGO,CORN,88,
1979,CENTRAL,CORTLAND,CORN,90,
1979,CENTRAL,HERKIMER,CORN,90,
1979,CENTRAL,MADISON,CORN,85,
1979,CENTRAL,ONEIDA,CORN,86,
1979,CENTRAL,ONONDAGA,CORN,92,
1979,CENTRAL,OSWEGO,CORN,93,
1979,CENTRAL,OTSEGO,CORN,92,
1979,EASTERN,ALBANY,CORN,88,
1979,EASTERN,FULTON,CORN,90,
1979,EASTERN,MONTGOMERY,CORN,93.3,
1979,EASTERN,RENSSELAER,CORN,95,
1979,EASTERN,SARATOGA,CORN,95,
1979,EASTERN,SCHENECTADY,CORN,90,
1979,EASTERN,SCHOHARIE,CORN,97,
1979,EASTERN,WASHINGTON,CORN,95,
1979,LONG ISLAND,SUFFOLK,CORN,84,
1979,NORTHEAST,CLINTON,CORN,82.7,
1979,NORTHEAST,ESSEX,CORN,78,
1979,NORTHEAST,FRANKLIN,CORN,78,
1979,NORTHERN,JEFFERSON,CORN,92.8,
1979,NORTHERN,LEWIS,CORN,90,
1979,NORTHERN,ST LAWRENCE,CORN,94,
1979,SOUTHEAST,COLUMBIA,CORN,91.4,
1979,SOUTHEAST,DELAWARE,CORN,87,
1979,SOUTHEAST,DUTCHESS,CORN,94,
1979,SOUTHEAST,GREENE,CORN,88,
1979,SOUTHEAST,ORANGE,CORN,85,
1979,SOUTHEAST,OTHER (COMBINED) COUNTIES,CORN,82,
1979,SOUTHEAST,SULLIVAN,CORN,83,
1979,SOUTHEAST,ULSTER,CORN,89,
1979,SOUTHERN,BROOME,CORN,85,
1979,SOUTHERN,CHEMUNG,CORN,85,
1979,SOUTHERN,SCHUYLER,CORN,85,
1979,SOUTHERN,TIOGA,CORN,85,
1979,SOUTHERN,TOMPKINS,CORN,80.6,
1979,SOUTHWEST,ALLEGANY,CORN,95,
1979,SOUTHWEST,CATTARAUGUS,CORN,96,
1979,SOUTHWEST,CHAUTAUQUA,CORN,91,
1979,SOUTHWEST,STEUBEN,CORN,89.1,
1979,WESTERN,ERIE,CORN,94,
1979,WESTERN,GENESEE,CORN,93,
1979,WESTERN,LIVINGSTON,CORN,91,
1979,WESTERN,MONROE,CORN,94,
1979,WESTERN,NIAGARA,CORN,97,
1979,WESTERN,ONTARIO,CORN,94.4,
1979,WESTERN,ORLEANS,CORN,96,
1979,WESTERN,SENECA,CORN,93,
1979,WESTERN,WAYNE,CORN,91,
1979,WESTERN,WYOMING,CORN,90,
1979,WESTERN,YATES,CORN,92,
